teamName,inGameName,Deck Code 1,Deck Code 2,Deck Code 3,Deck Code 4
YFMN#1127,YFMN#1127,"### tempo keleseth # Clase: Pícaro # Formato: Estándar # Año del Mamut # # 2x (0) Paso de las Sombras # 2x (0) Puñalada # 2x (1) Bicho de fuego # 2x (1) Marinero de Mares del Sur # 1x (1) Parches el Pirata # 2x (1) Rufián pretencioso # 1x (2) Príncipe Keleseth # 2x (3) Agente del IV:7 # 2x (3) Capitán de Mares del Sur # 1x (3) Edwin VanCleef # 1x (3) Trepador de alquitrán # 2x (4) Juglar elfo # 1x (4) Minero encadenado # 2x (4) Rompehechizos # 2x (5) Destripadora puavil # 1x (5) Leeroy Jenkins # 2x (7) Pesadilla ósea # 2x (7) Trepacavernas #  AAECAaIHBrICrwSRvALKwwKbywKc4gIMtAHtAqgF1AXyBd0IkrYCgcIC68ICps4C+9MC2+MCAA== #  # Para usar este mazo, cópialo en el portapapeles y crea un mazo nuevo en Hearthstone.","### Jade # Clase: Druida # Formato: Estándar # Año del Mamut # # 2x (1) Ídolo de jade # 2x (1) Jaspe mágico inferior # 1x (2) Cólera # 2x (2) Crecimiento salvaje # 2x (3) Brote de jade # 2x (4) Bifurcación # 1x (4) Fandral Corzocelada # 2x (4) Flagelo # 2x (4) Gólem maderaférrea # 2x (4) Llamada del roble # 2x (5) Nutrir # 1x (6) Aya Zarpa Negra # 2x (6) Behemoth de jade # 2x (6) Peste contagiosa # 1x (7) Malfurion el Pestilente # 1x (8) Medivh, el Guardián # 2x (10) Infestación definitiva # 1x (10) Kun, el Rey olvidado #  AAECAZICBsQGrqsCobcC4LsClL0CmdMCDEBf5Ai0uwLLvALdvgKgzQKHzgKU0gKY0gKe0gKE5gIA #  # Para usar este mazo, cópialo en el portapapeles y crea un mazo nuevo en Hearthstone.","### RAZAKUZ # Clase: Sacerdote # Formato: Estándar # Año del Mamut # # 1x (0) Círculo de sanación # 1x (0) Silencio # 1x (1) Clériga de Villanorte # 1x (1) Palabra de poder: escudo # 1x (1) Poción de locura # 1x (1) Punición Sagrada # 1x (1) Sanación conjunta # 1x (2) Acaparador de botín # 1x (2) Elemental radiante # 1x (2) Explosión mental # 1x (2) Ingeniera novata # 1x (2) Mago sangriento Thalnos # 1x (2) Palabra de Sombras: dolor # 1x (2) Piromántico salvaje # 1x (2) Restallido espiritual # 1x (2) Sombras # 1x (3) Acólito de dolor # 1x (3) Lumirraíz curioso # 1x (3) Palabra de Sombras: muerte # 1x (3) Sacerdote de la garra del Kabal # 1x (4) Disipación en masa # 1x (4) Kazakus # 1x (4) Sacerdote del festín # 1x (4) Sacerdotisa Auchenai # 1x (5) Raza el Encadenado # 1x (6) Poción de fuego de dragón # 1x (6) Subastador de Gadgetzan # 1x (7) Alarido psíquico # 1x (7) Profeta Velen # 1x (8) Anduin Siegasombras #  AAECAa0GHgntAfsBlwKcAqEE5QTtBaQH9gelCdIK0wrWCtcK8gz7DJK0AoO7ArW7Ati7AvC7Auq/AtHBAtLBAtjBAtnBAvDPAujQApDTAgAA #  # Para usar este mazo, cópialo en el portapapeles y crea un mazo nuevo en Hearthstone.","### Control # Clase: Brujo # Formato: Estándar # Año del Mamut # # 2x (1) Bibliotecario kóbold # 2x (1) Espiral mortal # 2x (1) Maestra de las mezclas # 1x (1) Pacto oscuro # 1x (2) Alfazaque acorazado # 1x (2) Fanática contaminada # 2x (2) Profanar # 2x (4) Amatista mágica inferior # 1x (4) La oscuridad # 2x (4) Llamas infernales # 1x (4) Rompehechizos # 2x (5) Lacayo poseído # 1x (6) Geist husmeador # 1x (6) Rin, la Primera Discípula # 1x (6) Succionar alma # 2x (8) Vacío Abisal # 2x (9) Señor del Vacío # 1x (10) Gul'dan Saqueasangre # 1x (10) N'Zoth el Corruptor # 2x (12) Gigante montés #  AAECAf0GCvIFzAjgrAKgzgL40AKX0wLq5gLY5wKX6AL26gIK2wa2B+EHxAjexALnywLy0AKI0gL85QLo5wIA #  # Para usar este mazo, cópialo en el portapapeles y crea un mazo nuevo en Hearthstone."
SetoKaiba#11262,SetoKaiba#11262,AAECAf0EBsUE7AehtwKgzgKb0wL70wIMTYoByQP7DKO2AsrDAt/EApbHAtvTAtXhAtfhApbkAgA=,AAECAcn1AgbyBcwI4KwCoM4C+NACl9MCDNsGtgfECJvCAt7EAt/EAufLAq7NAvLQAojSAvzlAujnAgA=,AAECAZICBK6rAr6rApS9ApnTAg1AX+QItLsCy7wC3b4CoM0Ch84ClNICmNICntIC29MChOYCAA==,AAECAa0GHgntAfsBlwKcAqEE5QTtBckG9gelCdIK0wrXCvIM+wyStAKDuwK1uwLYuwLqvwLRwQLYwQLZwQLKwwK+yAKgzgLwzwLo0AKQ0wIAAA==
Hiro#14578,Hiro#14578,AAECAZ/HAh4J7QH7AZcCnAKhBOUE7QXJBvYHpQnSCtMK1wryDPsMkrQCg7sCtbsC2LsC6r8C0cEC2MEC2cEC5MICysMCvsgC8M8C6NACkNMCAAA=,AAECAaIHBLICrwSRvAKc4gINtAHtAqgF1AXdCJK2AoHCAuvCApvLAsrLAqbOAvvTAtvjAgA=,AAECAf0GBvIF4KwCysMCoM4C+NACl9MCDNsGtgfECMwIm8IC3sQC38QC58sC8tACiNIC/OUC6OcCAA==,AAECAQcIS/wEkQbRwwLPxwKOzgKgzgKf0wILkAOiBNQE/wf7DIKtApvCAsbDAt/EAszNAs/nAgA=
Valash#1253,Valash#1253,AAECAYO6AgayAq8EkbwCysMCyssCnOICDLQB7QKoBdQF3QiStgKBwgLrwgKbywKmzgL70wLb4wIA,AAECAZ/HAh4J7QH7AZcCnAKhBOUE7QX2B6UJ0grTCtYK1wryDPsMkrQCg7sCtbsC2LsC6r8C0cEC0sEC2MEC2cECysMCvsgC8M8C6NACkNMCAAA=,AAECAf0GCooB4KwCycIC58sCrs0CoM4Cl9MCneICl+gC2+kCCpME2wa2B97EAvLQAvjQAojSAovhAvzlAujnAgA=,AAECAZICBK6rApS9ApnTAtvTAg1AX8QG5Ai0uwLLvALdvgKgzQKHzgKU0gKY0gKe0gKE5gIA
Monokuma23#1633,Monokuma23#1633,AAECAf0GBpMEycICysMCl9MCl+gC2+kCDPcEtgfhB8QI3sQC58sC8tAC+NACiNICi+EC/OUC6OcCAA==,AAECAZ8FBK8E8gWRvAK5wQINpwXUBfUFrwfZB7EI2a4CuMcC48sClc4C+NIC+9MC1uUCAA==,AAECAa0GHgntAfsBlwKcArQCoQTlBKQH9gelCdIK0wrWCtcK8gz7DJK0AoO7ArW7Ati7AvC7Auq/AtHBAtLBAtjBAtnBAvDPAujQApDTAgAA,AAECAYO6AgSyAq8EkbwCnOICDbQB7QKoBdQF3QiStgKBwgLrwgKbywLKywKmzgL70wLb4wIA
Zephyr#13773,Zephyr#13773,AAECAZICBMQGrqsClL0CmdMCDUBf5Ai0uwLLvALdvgKgzQKHzgKU0gKY0gKe0gLb0wKE5gIA,AAECAZ/HAgKNCNDnAg4I8gyCtQK6uwLwuwLZwQLKwwKZyALKywLOzAKmzgL70wLL5gLX6wIA,AAECAf0GBOCsApvCApfTAtvpAg2TBPcEtgfhB8QI3sQC58sC8tAC+NACiNICi+EC/OUC6OcCAA==,AAECAYO6AgayAqQDrwSRvALKwwKc4gIMtAHtAqgF1AXdCJK2AoHCAuvCAsrLAqbOAvvTAtvjAgA=
yozek#2285,yozek#2285,AAECAa0GHgntAfsBlwKcArQCoQTlBO0FpAf2B6UJ0grTCtYK1wryDPsMkrQCg7sCtbsC2LsC6r8C0cEC0sEC2MEC2cEC8M8C6NACkNMCAAA=,AAECAf0GBO0Fl9MCneIC2+kCDZME9wS2B+EHxAjexALnywLy0AL40AKI0gKL4QL85QLo5wIA,AAECAaIHBrICrwSRvALKwwLKywKc4gIMtAHtAqgF1AXdCJK2AoHCAuvCApvLAqbOAvvTAtvjAgA=,AAECAZICApG8Aq/CAg73A6gF5gXlB8GrAs27AobBAuTCAuvCAuLKApvNApHQAvvTAovlAgA=
Zananananan#2601,Zananananan#2601,"###   # Class: Rogue # Format: Standard # Year of the Mammoth # # 2x (0) Backstab # 1x (0) Counterfeit Coin # 2x (0) Shadowstep # 2x (1) Fire Fly # 1x (1) Patches the Pirate # 2x (1) Southsea Deckhand # 1x (1) Swashburglar # 1x (2) Prince Keleseth # 1x (3) Edwin VanCleef # 2x (3) SI:7 Agent # 1x (3) Southsea Captain # 1x (3) Tar Creeper # 2x (4) Elven Minstrel # 2x (4) Saronite Chain Gang # 2x (5) Cobalt Scalebane # 1x (5) Leeroy Jenkins # 2x (5) Vilespine Slayer # 2x (7) Bonemare # 2x (7) Corridor Creeper #  AAECAaIHCLICrwSoBZK2AvW7ApG8AsrDApziAgu0Ae0C1AXdCIHCAuvCApvLAsrLAqbOAvvTAtvjAgA= #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","###   # Class: Priest # Format: Standard # Year of the Mammoth # # 1x (0) Circle of Healing # 1x (0) Silence # 1x (1) Binding Heal # 1x (1) Holy Smite # 1x (1) Northshire Cleric # 1x (1) Potion of Madness # 1x (1) Power Word: Shield # 1x (2) Bloodmage Thalnos # 1x (2) Loot Hoarder # 1x (2) Mind Blast # 1x (2) Novice Engineer # 1x (2) Radiant Elemental # 1x (2) Shadow Visions # 1x (2) Shadow Word: Pain # 1x (2) Spirit Lash # 1x (2) Wild Pyromancer # 1x (3) Acolyte of Pain # 1x (3) Curious Glimmerroot # 1x (3) Shadow Word: Death # 1x (3) Tar Creeper # 1x (4) Auchenai Soulpriest # 1x (4) Kazakus # 1x (4) Mass Dispel # 1x (4) Priest of the Feast # 1x (5) Raza the Chained # 1x (6) Dragonfire Potion # 1x (6) Gadgetzan Auctioneer # 1x (7) Prophet Velen # 1x (7) Psychic Scream # 1x (8) Shadowreaper Anduin #  AAECAZ/HAh4J7QH7AZcCnAKhBOUE7QWkB/YHpQnSCtMK1grXCvIM+wyStAKDuwK1uwLYuwLqvwLRwQLSwQLYwQLZwQLKwwLwzwLo0AKQ0wIAAA== #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","###   # Class: Warlock # Format: Standard # Year of the Mammoth # # 2x (1) Dark Pact # 2x (1) Kobold Librarian # 2x (1) Mistress of Mixtures # 2x (1) Mortal Coil # 2x (2) Defile # 1x (2) Plated Beetle # 2x (3) Stonehill Defender # 1x (3) Tar Creeper # 2x (4) Hellfire # 2x (4) Lesser Amethyst Spellstone # 1x (4) Spellbreaker # 2x (5) Possessed Lackey # 1x (6) Rin, the First Disciple # 1x (6) Siphon Soul # 1x (6) Skulking Geist # 2x (8) Twisting Nether # 2x (9) Voidlord # 1x (10) Bloodreaver Gul'dan # 1x (10) N'Zoth, the Corruptor #  AAECAf0GCPIFzAjgrALKwwKgzgKX0wLq5gLY5wIL2wa2B8QIm8IC3sQC58sC8tAC+NACiNIC/OUC6OcCAA== #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","###   # Class: Druid # Format: Standard # Year of the Mammoth # # 2x (1) Bloodsail Corsair # 2x (1) Dire Mole # 2x (1) Enchanted Raven # 2x (1) Fire Fly # 2x (1) Mark of the Lotus # 1x (1) Patches the Pirate # 2x (2) Druid of the Swarm # 2x (2) Golakka Crawler # 2x (2) Mark of Y'Shaarj # 2x (2) Power of the Wild # 2x (3) Crypt Lord # 2x (3) Savage Roar # 1x (3) Southsea Captain # 1x (3) Vicious Fledgling # 1x (5) Cobalt Scalebane # 2x (5) Living Mana # 2x (7) Corridor Creeper #  AAECAZICBKgFkbwCn8ICyssCDfcD5gXlB8GrArazAs27AobBAuTCAuvCApvNApHQAvvTAovlAgA= #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone"
urgot#3660,urgot#3660,AAECAa0GBJG8AuG/ApziAvzqAg0IqAWNCPIMursC8LsCysMCmcgCyssCps4C+9MCy+YC1+sCAA==,AAECAf0GBJvCAsrDApfTAtvpAg2TBPcEtgfhB8QI3sQC58sC8tAC+NACiNICi+EC/OUC6OcCAA==,AAECAaIHBJG8AobCAs/hAsPqAg3EAZwC7QKfA4gF1AWGCfi9ApfBAvzBAuvCAsfTAtvjAgA=,AAECAf0EBMABvwijtgKi0wINcbsClQPmBJYF7AXXtgLrugKHvQLBwQKYxAKP0wL70wIA
ThisIsChris#21601,ThisIsChris#21601,"### TournamentK2 # Class: Warlock # Format: Standard # Year of the Mammoth # # 2x (1) Dark Pact # 2x (1) Kobold Librarian # 2x (1) Mistress of Mixtures # 2x (1) Mortal Coil # 2x (2) Defile # 2x (3) Tar Creeper # 2x (4) Hellfire # 2x (4) Lesser Amethyst Spellstone # 1x (4) Spellbreaker # 1x (4) Spiritsinger Umbra # 2x (5) Carnivorous Cube # 2x (5) Doomguard # 2x (5) Possessed Lackey # 1x (5) Skull of the Man'ari # 1x (6) Siphon Soul # 1x (8) Twisting Nether # 2x (9) Voidlord # 1x (10) Bloodreaver Gul'dan #  AAECAcn1AgbyBdsGzAjJwgKX0wLb6QIM9wS2B8QIysMC3sQC58sC8tAC+NACiNICi+EC/OUC6OcCAA== #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### TournamentK3 # Class: Priest # Format: Standard # Year of the Mammoth # # 1x (0) Circle of Healing # 1x (0) Silence # 1x (1) Binding Heal # 1x (1) Holy Smite # 1x (1) Northshire Cleric # 1x (1) Potion of Madness # 1x (1) Power Word: Shield # 1x (2) Bloodmage Thalnos # 1x (2) Loot Hoarder # 1x (2) Mind Blast # 1x (2) Novice Engineer # 1x (2) Radiant Elemental # 1x (2) Shadow Visions # 1x (2) Shadow Word: Pain # 1x (2) Spirit Lash # 1x (2) Wild Pyromancer # 1x (3) Acolyte of Pain # 1x (3) Curious Glimmerroot # 1x (3) Kabal Talonpriest # 1x (3) Shadow Word: Death # 1x (4) Auchenai Soulpriest # 1x (4) Kazakus # 1x (4) Mass Dispel # 1x (4) Priest of the Feast # 1x (5) Raza the Chained # 1x (6) Dragonfire Potion # 1x (6) Gadgetzan Auctioneer # 1x (7) Prophet Velen # 1x (7) Psychic Scream # 1x (8) Shadowreaper Anduin #  AAECAa0GHgntAfsBlwKcAqEE5QTtBaQH9gelCdIK0wrWCtcK8gz7DJK0AoO7ArW7Ati7AvC7Auq/AtHBAtLBAtjBAtnBAvDPAujQApDTAgAA #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### TournamentK1 # Class: Mage # Format: Standard # Year of the Mammoth # # 2x (1) Babbling Book # 1x (1) Open the Waygate # 2x (2) Arcanologist # 2x (2) Doomsayer # 2x (2) Novice Engineer # 2x (2) Primordial Glyph # 2x (2) Sorcerer's Apprentice # 2x (3) Arcane Intellect # 2x (3) Coldlight Oracle # 2x (3) Frost Nova # 1x (3) Ice Barrier # 2x (3) Ice Block # 1x (3) Simulacrum # 2x (4) Molten Reflection # 2x (5) Cabalist's Tome # 2x (6) Blizzard # 1x (7) Archmage Antonidas #  AAECAf0EBO0EuAjQwQK50QINigHAAZwCyQOrBMsE5gT4B5KsAoGyAsHBApjEAtrFAgA= #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### Tournament # Class: Paladin # Format: Standard # Year of the Mammoth # # 2x (1) Acherus Veteran # 2x (1) Argent Squire # 2x (1) Lost in the Jungle # 1x (1) Patches the Pirate # 2x (1) Righteous Protector # 2x (1) Southsea Deckhand # 2x (2) Dire Wolf Alpha # 2x (2) Knife Juggler # 2x (3) Divine Favor # 2x (3) Rallying Blade # 2x (3) Unidentified Maul # 1x (4) Blessing of Kings # 2x (4) Call to Arms # 2x (5) Cobalt Scalebane # 1x (5) Leeroy Jenkins # 1x (6) Sunkeeper Tarim # 2x (7) Corridor Creeper #  AAECAZ8FBK8ErweRvAK5wQINpwXUBfUF2QexCNmuArjHAsrLAuPLApXOAvjSAvvTAtblAgA= #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone"
SwaggyG#1193,SwaggyG#1193,AAECAa0GHgntAfsBlwKcAqEE5QTtBfYHpQnSCtMK1wryDPsMkrQCg7sCtbsC2LsC6r8C0cEC0sEC2MEC2cEC5MICysMCvsgC8M8C6NACkNMCAAA=,AAECAaIHBrICrwT1uwKRvALP4QKc4gIMtAHtAqgF1AXdCJK2AoHCAuvCApvLAqbOAvvTAtvjAgA=,AAECAf0GCNsGzAjgrAKgzgL40AKX0wLY5wKX6AILtgfECJvCAt7EAt/EAufLAvLQAojSAvzlAurmAujnAgA=,AAECAZICApG8AsrLAg73A6gF5gXlB8GrArazAs27AobBAuTCAuvCApvNApHQAvvTAovlAgA=
Santoybanyez#1578,Santoybanyez#1578,AAECAZICBq6rAuC7ApS9ApnTAtvTAoTmAgxAX8QG5Ai0uwLLvALdvgKgzQKHzgKU0gKY0gKe0gIA,AAECAaIHBrICpAOvBJG8ApvLApziAgy0Ae0CqAXUBd0IkrYCgcIC68ICyssCps4C+9MC2+MCAA==,AAECAZ/HAh4J7QH7AZcCnAKhBOUE7QX2B6UJ0grTCtUK1grXCvIM+wyStAKDuwK1uwLYuwLqvwLRwQLSwQLYwQLkwgLKwwLwzwLo0AKQ0wIAAA==,AAECAZ8FAtmuArnBAg7FA9sDpwWnCLEI06oC07wCs8ECncICscIC48sC+NIC+9MC1uUCAA==
Lordgarruk#1777,Lordgarruk#1777,"### Highlander Priest - Stan # Clase: Sacerdote # Formato: Estándar # Año del Mamut # # 1x (0) Círculo de sanación # 1x (0) Silencio # 1x (1) Clériga de Villanorte # 1x (1) Palabra de poder: escudo # 1x (1) Poción de locura # 1x (1) Poción tamaño bolsillo # 1x (1) Punición Sagrada # 1x (2) Acaparador de botín # 1x (2) Elemental radiante # 1x (2) Explosión mental # 1x (2) Ingeniera novata # 1x (2) Mago sangriento Thalnos # 1x (2) Palabra de Sombras: dolor # 1x (2) Piromántico salvaje # 1x (2) Restallido espiritual # 1x (2) Sombras # 1x (3) Acólito de dolor # 1x (3) Lumirraíz curioso # 1x (3) Palabra de Sombras: muerte # 1x (4) Kazakus # 1x (4) Palabra de las Sombras: horror # 1x (4) Sacerdote del festín # 1x (4) Sacerdotisa Auchenai # 1x (5) Lyra Fragmento Solar # 1x (5) Raza el Encadenado # 1x (6) Poción de fuego de dragón # 1x (6) Sacerdotisa de la Cábala # 1x (7) Alarido psíquico # 1x (7) Profeta Velen # 1x (8) Anduin Siegasombras #  AAECAa0GHgntAfsBkAKXApwCoQTlBO0F9gelCdIK0wrXCvIM+wyhrAKStAKDuwK1uwLYuwLovwLqvwLRwQLYwQLZwQK+yALwzwLo0AKQ0wIAAA== #  # Para usar este mazo, cópialo en el portapapeles y crea un mazo nuevo en Hearthstone.","### Cubelock # Clase: Brujo # Formato: Estándar # Año del Mamut # # 2x (1) Bibliotecario kóbold # 2x (1) Espiral mortal # 2x (1) Maestra de las mezclas # 2x (1) Pacto oscuro # 2x (2) Profanar # 2x (4) Amatista mágica inferior # 1x (4) Cantaespíritus Umbra # 2x (4) Llamas infernales # 1x (4) Rompehechizos # 1x (5) Cráneo del Man'ari # 2x (5) Cubo carnívoro # 2x (5) Guardia apocalíptico # 2x (5) Lacayo poseído # 1x (5) Manipulador ignoto # 1x (6) Succionar alma # 2x (9) Señor del Vacío # 1x (10) Gul'dan Saqueasangre # 2x (12) Gigante montés #  AAECAcn1AgaTBPIFzAjJwgKX0wLb6QIM9wS2B+EHxAjexALnywLy0AL40AKI0gKL4QL85QLo5wIA #  # Para usar este mazo, cópialo en el portapapeles y crea un mazo nuevo en Hearthstone.","### Tempo Secretos # Clase: Mago # Formato: Estándar # Año del Mamut # # 2x (1) Lacayo del Kabal # 2x (1) Vermis de maná # 2x (2) Arcanóloga # 2x (2) Ayuda de cámara de Medivh # 2x (2) Descarga de Escarcha # 2x (2) Glifo primordial # 2x (3) Contrahechizo # 2x (3) Intelecto Arcano # 2x (3) Maga del Kirin Tor # 2x (3) Runas explosivas # 1x (3) Tuercehechizos # 2x (4) Bola de Fuego # 1x (6) Aluneth # 2x (6) Recadera de cristales del Kabal # 1x (7) Portal de las Tierras de Fuego # 2x (7) Trepacavernas # 1x (8) Medivh, el Guardián #  AAECAY0WBO4Co7YCobcCotMCDXG7ApUDqwSWBewF17YC67oCh70CwcECmMQCj9MC+9MCAA== #  # Para usar este mazo, cópialo en el portapapeles y crea un mazo nuevo en Hearthstone.","### Jade # Clase: Druida # Formato: Estándar # Año del Mamut # # 1x (1) Escamas terráneas # 2x (1) Ídolo de jade # 2x (1) Jaspe mágico inferior # 2x (2) Cólera # 2x (2) Crecimiento salvaje # 2x (3) Brote de jade # 2x (4) Bifurcación # 1x (4) Fandral Corzocelada # 2x (4) Flagelo # 2x (4) Gólem maderaférrea # 2x (4) Llamada del roble # 2x (5) Nutrir # 1x (6) Aya Zarpa Negra # 2x (6) Behemoth de jade # 2x (6) Peste contagiosa # 1x (7) Malfurion el Pestilente # 2x (10) Infestación definitiva #  AAECAZICBK6rApS9AvnAApnTAg1AX8QG5Ai0uwLLvALdvgKgzQKHzgKU0gKY0gKe0gKE5gIA #  # Para usar este mazo, cópialo en el portapapeles y crea un mazo nuevo en Hearthstone."
kyoki#2740,kyoki#2740,"### h # Clase: Druida # Formato: Estándar # Año del mamut # # 2x (1) Corsario Velasangre # 2x (1) Cuervo encantado # 2x (1) Luciérnaga ígnea # 2x (1) Marca del Loto # 1x (1) Parches el Pirata # 2x (1) Topo temible # 2x (2) Druida del enjambre # 1x (2) Lobo alfa temible # 2x (2) Marca de Y'Shaarj # 2x (2) Poder de lo salvaje # 2x (2) Reptador golakka # 2x (3) Capitán de los Mares del sur # 2x (3) Rugido salvaje # 1x (3) Trepador de alquitrán # 1x (5) Hidra olamarga # 2x (5) Maná viviente # 2x (7) Trepador del corredor #  AAECAZICBNkHkbwCr8ICysMCDfcDqAXmBeUHwasCtrMCzbsChsEC5MIC68ICm80C+9MCi+UCAA== #  # Para usar este mazo, cópialo en tu portapapeles y crea un mazo nuevo en Hearthstone","### c # Clase: Brujo # Formato: Estándar # Año del mamut # # 2x (1) Bibliotecario kóbold # 2x (1) Espiral mortal # 2x (1) Maestra de mezclas # 1x (1) Pacto oscuro # 2x (2) Profanar # 2x (2) Rata sucia # 2x (3) Defensor de Petrocolina # 2x (4) Amatista mágica menor # 1x (4) Encadenados de saronita # 2x (4) Llamas infernales # 1x (4) Rompedor de hechizos # 2x (5) Lacayo poseído # 1x (6) Geist merodeador # 2x (6) Succionar alma # 2x (8) Vacío abisal # 2x (9) Señor del vacío # 1x (10) Gul'dan Atracasangre # 1x (10) N'Zoth, el corruptor #  AAECAcn1AgbyBeCsApvLAqDOAvjQApfTAgzbBrYHxAjMCJvCAt7EAt/EAufLAvLQAojSAvzlAujnAgA= #  # Para usar este mazo, cópialo en tu portapapeles y crea un mazo nuevo en Hearthstone","### c # Clase: Sacerdote # Formato: Estándar # Año del mamut # # 1x (0) Círculo de sanación # 1x (0) Silenciar # 1x (1) Clériga de Villanorte # 1x (1) Palabra de poder: Escudo # 1x (1) Poción de locura # 1x (1) Punición sagrada # 1x (1) Sanación conjunta # 1x (2) Acaparador de botín # 1x (2) Elemental radiante # 1x (2) Explosión mental # 1x (2) Ingeniera novicia # 1x (2) Latigazo espiritual # 1x (2) Mago sangriento Thalnos # 1x (2) Palabra de las sombras: Dolor # 1x (2) Piromántico salvaje # 1x (2) Reptador golakka # 1x (2) Visiones sombrías # 1x (3) Acólito de dolor # 1x (3) Lumbrerraíz curiosa # 1x (3) Palabra de las sombras: Muerte # 1x (3) Trepador de alquitrán # 1x (4) Kazakus # 1x (4) Sacerdote del festín # 1x (4) Sacerdotisa de almas auchenai # 1x (5) Lyra Trozo de sol # 1x (5) Raza, el Encadenado # 1x (6) Poción de Fuego de dragón # 1x (7) Alarido psíquico # 1x (7) Profeta Velen # 1x (8) Anduin Segasombras #  AAECAZ/HAh4J7QH7AZcCnAKhBOUE7QX2B6UJ0grTCtcK8gz7DJK0AoO7ArW7Ati7Auq/AtHBAtLBAtjBAtnBAuTCAsrDAr7IAvDPAujQApDTAgAA #  # Para usar este mazo, cópialo en tu portapapeles y crea un mazo nuevo en Hearthstone","### c # Clase: Pícaro # Formato: Estándar # Año del mamut # # 2x (0) Paso de las sombras # 2x (0) Puñalada # 2x (1) Bribón # 2x (1) Luciérnaga ígnea # 2x (1) Marinero de los Mares del sur # 1x (1) Parches el Pirata # 1x (2) Príncipe Keleseth # 2x (3) Agente del IV:7 # 2x (3) Capitán de los Mares del sur # 1x (3) Edwin VanCleef # 2x (4) Encadenados de saronita # 1x (4) Rompedor de hechizos # 1x (4) Trovador élfico # 2x (5) Devorador vilespinas # 2x (5) Horrocrusto de cobalto # 1x (5) Leeroy Jenkins # 2x (7) Trepador del corredor # 2x (7) Yegua ósea #  AAECAaIHBrICrwTyBZG8ApziAtvjAgy0Ae0CqAXUBd0IkrYCgcIC68ICm8sCyssCps4C+9MCAA== #  # Para usar este mazo, cópialo en tu portapapeles y crea un mazo nuevo en Hearthstone"
SuperChango#11568,SuperChango#11568,AAECAa0GHgntAfsBlwKcAqEE5QTtBfYHpQnSCtMK1QrXCvIM+wyStAKDuwK1uwLYuwLwuwLqvwLRwQLYwQLZwQLTxQK+yALwzwLo0AKQ0wIAAA==,AAECAaToAgSvBPIFkbwCucECDacF1AX1Ba8H2QexCNmuArjHAuPLApXOAvjSAvvTAtblAgA=,AAECAaIHBrICrwTdCJG8Asm/ApziAgy0Ae0CqAXUBfIFkrYCgcIC68ICm8sCps4C+9MC2+MCAA==,AAECAcn1AgTECLSsApG8ApziAg0w9wSoBfIFzgflB8IIvLYCm8sC980Cps4C8tAC+9MCAA==
TheSqrl#1701,TheSqrl#1701,AAECAYO6AgayAq8E8gWRvALKywKc4gIMtAHtAqgF1AXdCJK2AoHCAuvCApvLAqbOAvvTAtvjAgA=,AAECAZ/HAh4J7QH7AZcCnAKhBOUE7QX2B6UJ0grTCtYK1wryDPsMkrQCg7sCtbsC2LsC6r8C0cEC0sEC2MEC2cECysMCvsgC8M8C6NACkNMCAAA=,AAECAf0GCO0FzAjgrALKwwKgzgL40AKX0wKX6AIL2wa2B8QIm8IC3sQC58sC8tACiNIC/OUC6uYC6OcCAA==,AAECAYsWApG8ArnBAg7bA6cFqAWnCLEI06oC2a4C07wCs8ECncICscIC48sC+NIC+9MCAA==
GriloBR#11744,GriloBR#11744,AAECAa0GHgmXApwCoQTFBOUE7QX2B40IpQnTCtcK8gz7DJK0AoK1AoO7ArW7Arq7Ati7Auq/AtHBAtLBAtjBAtnBAqDOAvDPAujQApDTAsvmAgAA,AAECAZICBK6rApS9ApnTAtvTAg1AX8QG5Ai0uwLLvALdvgKgzQKHzgKU0gKY0gKe0gKE5gIA,AAECAaIHBrICrwTyBZG8AsLOApziAgy0Ae0CqAXUBd0IkrYCgcIC68ICm8sCps4C+9MC2+MCAA,AAECAZ8FApG8ArnBAg7bA6cFqAWnCLEI06oC2a4C07wCs8ECncICscIC48sC+NIC+9MCAA==
ZGamer#11769,ZGamer#11769,AAECAaToAgSvBPIFkbwC68ICDacFqAXUBfUFrwfZB7EI2a4CuMcC48sClc4C+NIC+9MCAA==,AAECAZICBK6rApS9AvnAApnTAg1AX8QG5Ai0uwLLvALdvgKgzQKHzgKU0gKY0gKe0gKE5gIA,AAECAYO6AgayAq8E8gWRvAKbywKc4gIMtAHtAqgF1AXdCJK2AoHCAuvCAsrDAqbOAvvTAtvjAgA=,AAECAR8CkbwC4eMCDqgCtQOoBbsF1AXyBesH7Qn+DOq7AuTCAo7DAtfNAvvTAgA=
